index,singer,time,lyric,song
245,魏新雨,3:28," 
                       [00:00.25]魏新雨 - 恋人心
[00:04.80]词：张超
[00:06.93]曲：张超
[00:28.82]化作风化作雨化作春走向你
[00:34.45]梦如声梦如影梦是遥望的掌印
[00:40.32]化作烟化作泥化作云飘向你
[00:46.16]思如海恋如城思念最遥不可及
[00:52.04]你问西湖水偷走她的几分美
[00:57.86]时光一去不再信誓旦旦留给谁
[01:03.70]你问长江水淘尽心酸的滋味
[01:09.57]剩半颗恋人心唤不回
[01:38.92]化作诗化作笔化作灯写着你
[01:44.64]默念着轻叹着那些深沉的字句
[01:50.56]化作路化作径化作情找寻你
[01:56.27]爱一次梦一场思念最遥遥无期
[02:02.33]你问西湖水偷走她的几分美
[02:08.09]时光一去不再信誓旦旦留给谁
[02:13.89]你问长江水淘尽心酸的滋味
[02:19.77]剩半颗恋人心唤不回
[02:25.73]你问西湖水偷走她的几分美
[02:31.51]时光一去不再信誓旦旦留给谁
[02:37.30]你问长江水淘尽心酸的滋味
[02:43.21]剩半颗恋人心唤不回
[02:49.13]剩半颗恋人心唤不回
[02:54.94]剩半颗恋人心唤不回

                    ",恋人心
244,BEYOND,5:26," 
                       [00:00.60]Beyond - 灰色轨迹
[00:01.60]词：刘卓辉
[00:02.60]曲：黄家驹
[00:18.15]酒一再沉溺 何时麻醉我抑郁
[00:24.91]过去了的一切会平息
[00:31.23]冲不破墙壁 前路没法看得清
[00:38.33]再有那些挣扎与被迫
[00:45.47]踏着灰色的轨迹
[00:51.85]尽是深渊的水影
[00:58.48]我已背上一身苦困后悔与唏嘘
[01:05.04]你眼里却此刻充满泪
[01:11.79]这个世界已不知不觉地空虚
[01:17.36]Woo～不想你别去
[01:24.70]心一再回忆 谁能为我去掩饰
[01:31.66]到哪里都跟你要认识
[01:37.88]洗不去痕迹 何妨面对要可惜
[01:44.96]各有各的方向与目的
[01:52.02]踏着灰色的轨迹
[01:58.92]尽是深渊的水影
[02:05.17]我已背上一身苦困后悔与唏嘘
[02:11.77]你眼里却此刻充满泪
[02:18.41]这个世界已不知不觉地空虚
[02:23.89]Woo～不想你别去
[02:58.87]踏着灰色的轨迹
[03:05.26]尽是深渊的水影
[03:11.73]我已背上一身苦困后悔与唏嘘
[03:18.46]你眼里却此刻充满泪
[03:25.13]这个世界已不知不觉地空虚
[03:30.93]Woo～不想你别去
[03:38.79]我已背上一身苦困后悔与唏嘘
[03:45.23]你眼里却此刻充满泪
[03:51.86]这个世界已不知不觉地空虚
[03:57.57]Woo～不想你别去

                    ",灰色轨迹
22,校长,3:46," 
                       [00:00.52]校长 - 带你去旅行
[00:01.77]作词：朱贺
[00:02.52]作曲：朱贺
[00:03.32]编曲：王柏鸿
[00:04.22]缩混：王柏鸿
[00:05.12]监制：三千
[00:05.82]制作人：王柏鸿、朱贺
[00:07.47]和声编写：王柏鸿
[00:08.72]和声：王柏鸿
[00:09.67]录音室：Hot Music Studio
[00:10.97]混音室：Hot Music Studio
[00:18.82]今天妆令人特别着迷
[00:21.25]Oh 我说 baby
[00:23.05]出门前换上新的心情
[00:25.50]Oh 我的 lady
[00:27.35]你喜欢有小情绪
[00:31.22]像晴天的乌云
[00:35.77]头发长见识短的惊奇
[00:37.99]表情丰富令人着迷
[00:40.19]你的一切我都好奇像秘密
[00:43.86]安全带系好带你去旅行
[00:48.32]穿过风和雨
[00:51.74]我想要带你去浪漫的土耳其
[00:56.34]然后一起去东京和巴黎
[01:00.11]其实我特别喜欢迈阿密
[01:04.71]和有黑人的洛杉矶
[01:08.51]其实亲爱的你不必太过惊奇
[01:12.73]一起去繁华的上海和北京
[01:16.84]还有云南的大理保留着回忆
[01:21.79]这样才有意义
[01:43.05]今天妆令人特别着迷
[01:45.55]Oh 我说 baby
[01:47.10]出门前换上新的心情
[01:49.55]Oh 我的 lady
[01:51.40]你喜欢有小情绪
[01:55.43]像晴天的乌云
[01:59.92]头发长见识短的惊奇
[02:02.25]表情丰富令人着迷
[02:04.35]你的一切我都好奇像秘密
[02:08.10]安全带系好带你去旅行
[02:12.57]穿过风和雨
[02:16.04]我想要带你去浪漫的土耳其
[02:20.24]然后一起去东京和巴黎
[02:24.54]其实我特别喜欢迈阿密
[02:28.89]和有黑人的洛杉矶
[02:32.73]其实亲爱的你不必太过惊奇
[02:37.03]一起去繁华的上海和北京
[02:41.11]还有云南的大理保留着回忆
[02:45.96]这样才有意义
[02:49.60]我想要带你去浪漫的土耳其
[02:53.85]然后一起去东京和巴黎
[02:58.10]其实我特别喜欢迈阿密
[03:02.40]和有黑人的洛杉矶
[03:06.44]其实亲爱的你不必太过惊奇
[03:10.74]一起去繁华的上海和北京
[03:14.93]还有云南的大理保留着回忆
[03:19.68]这样才有意义
[03:27.49]还有云南的大理保留着回忆

                    ",带你去旅行
21,冯提莫,3:14," 
                       [00:00.08]冯提莫 - 佛系少女
[00:01.05]作曲：朱鸽
[00:01.65]作词：申名利、朱鸽
[00:03.11]编曲：朱鸽
[00:03.86]吉他：朱家明
[00:04.87]和声：皎月、朱鸽
[00:05.88]rap编配：朱鸽、冯提莫
[00:07.04]录音：朱鸽、浔浔
[00:08.04]混音：殇小谨
[00:08.75]母带：Leonard Fong、冯剑平
[00:09.91]监制：暗杠
[00:10.47]制作人：朱鸽
[00:15.17]我失了忆 每天都是星期七
[00:18.75]赖在家里 学树懒0.1倍速挪移
[00:23.02]床和游戏 每一个都要宠溺
[00:26.75]以免它们 吃醋妒忌伤了和气
[00:30.38]电话响起  又在期待的奇迹
[00:34.21]不自觉的  开始有些紧张心悸
[00:38.04]幻想和你  聊什么样的话题
[00:41.72]不着痕迹  透露会惊讶的秘密
[00:47.07]你说你喜欢森女系 而我多了一个G
[00:50.85]就像LOVE   去掉一半变LOLI
[00:54.74]我在默默等着你 哪怕中年危机
[00:58.57]我的爱不过气
[01:02.06]你说爱喜欢随天意 我就爱上了锦鲤
[01:05.83]预支了所有运气  换一次概率拉低
[01:09.77]伪装的不在意 oh假装很佛系
[01:13.60]自定义的甜蜜
[01:17.58]红尘滚滚  不要着急 出门带一杯枸杞
[01:24.94]人生苦短  迟早如意 干杯吧为了友谊
[01:32.35]电话响起  又在期待的奇迹
[01:36.13]不自觉的  开始有些紧张心悸
[01:39.91]幻想和你  聊什么样的话题
[01:43.64]不着痕迹  透露会惊讶的秘密
[01:48.88]你说你喜欢森女系 而我多了一个G
[01:52.78]就像LOVE   去掉一半变LOLI
[01:56.46]我在默默等着你 哪怕中年危机
[02:00.44]我的爱不过气
[02:03.77]你说爱喜欢随天意 我就爱上了锦鲤
[02:07.70]预支了所有运气  换一次概率拉低
[02:11.73]伪装的不在意 oh假装很佛系
[02:15.41]自定义的甜蜜
[02:19.59]你说你最喜欢原滋原味
[02:21.26]而我就像是你一个累赘
[02:23.12]为了爱我放弃你学不会
[02:25.04]别管我让微笑一直伴随
[02:26.95]我说我最喜欢你的滋味
[02:28.82]因为你我可以整夜不睡
[02:30.74]等到你遇见你这个机会
[02:32.61]我相信我的直觉一定对
[02:35.63]你说你喜欢森女系 而我多了一个G
[02:39.61]就像LOVE   去掉一半变LOLI
[02:43.35]我在默默等着你 哪怕中年危机
[02:47.38]我的爱不过气
[02:50.60]你说爱喜欢随天意 我就爱上了锦鲤
[02:54.68]预支了所有运气  换一次概率拉低
[02:58.62]伪装的不在意 oh假装很佛系
[03:02.30]自定义的甜蜜

                    ",佛系少女
20,大壮,4:31," 
                       [00:00.00]大壮 - 我们不一样
[00:00.94]词：高进
[00:01.08]曲：高进
[00:01.23]编曲：张亮
[00:01.41]缩混：侯春阳
[00:34.90]这么多年的兄弟
[00:37.47]有谁比我更了解你
[00:41.64]太多太多不容易
[00:43.91]磨平了岁月和脾气
[00:48.51]时间转眼就过去
[00:50.92]这身后不散的筵席
[00:54.69]只因为我们还在
[00:57.33]心留在原地
[01:01.34]张开手 需要多大的勇气
[01:08.30]这片天 你我一起撑起
[01:15.17]更努力 只为了我们想要的明天
[01:21.90]好好的 这份情好好珍惜
[01:28.74]我们不一样
[01:31.77]每个人都有不同的境遇
[01:35.83]我们在这里
[01:37.98]在这里等你
[01:42.43]我们不一样
[01:45.35]虽然会经历不同的事情
[01:49.29]我们都希望
[01:51.60]来生还能相遇
[01:57.30]这么多年的兄弟
[01:59.75]有谁比我更了解你
[02:03.99]太多太多不容易
[02:06.35]磨平了岁月和脾气
[02:10.77]时间转眼就过去
[02:13.28]这身后不散的筵席
[02:16.72]只因为我们还在
[02:19.64]心留在原地
[02:23.82]张开手 需要多大的勇气
[02:30.61]这片天 你我一起撑起
[02:37.46]更努力 只为了我们想要的明天
[02:44.12]好好的 这份情好好珍惜
[02:51.08]我们不一样
[02:54.05]每个人都有不同的境遇
[02:57.83]我们在这里
[03:00.22]在这里等你
[03:04.73]我们不一样
[03:07.63]虽然会经历不同的事情
[03:11.57]我们都希望
[03:13.85]来生还能相遇
[03:34.22]我们不一样
[03:36.90]每个人都有不同的境遇
[03:40.64]我们在这里
[03:43.05]在这里等你
[03:47.45]我们不一样
[03:50.49]虽然会经历不同的事情
[03:54.37]我们都希望
[03:56.74]来生还能相遇
[04:01.33]我们不一样
[04:04.21]虽然会经历不同的事情
[04:08.15]我们都希望
[04:10.44]来生还能相遇
[04:15.04]我们都希望
[04:17.21]来生还能相遇

                    ",我们不一样
18,南宫嘉骏、姜玉阳,4:52," 
                       [00:00.76]姜玉阳、南宫嘉骏 - 回忆总想哭
[00:03.05]词：姜玉阳
[00:03.91]曲：姜玉阳
[00:04.77]企划：王烨扬
[00:06.04]发行人：桑爱
[00:28.58]常常习惯性的想你的需要
[00:34.78]不知你现在可好
[00:39.76]换你一个微笑
[00:42.70]我愿为爱乞讨
[00:45.86]愿永远做你的依靠
[00:53.27]果然没有爱也没有了烦恼
[00:59.22]只是记忆抹不掉
[01:04.40]你烫过的衣服
[01:07.46]仿佛还有温度
[01:10.41]却抵挡不了我寒冷孤独
[01:17.08]回忆总想哭
[01:19.68]一个人太孤独
[01:22.34]这段情千山万水却迷了路
[01:28.53]千辛万苦的付出
[01:31.54]早已放弃了归路
[01:34.64]爱到深处却只剩下无助
[01:41.62]回忆总想哭
[01:44.31]一个人的幸福
[01:46.96]就像你最后给我那些叮嘱
[01:53.07]爱如何形同陌路
[01:56.12]你走有你走的苦
[01:59.27]怎知你走以后不会为我哭
[02:31.57]果然没有爱也没有了烦恼
[02:37.66]只是记忆抹不掉
[02:42.95]你烫过的衣服
[02:45.80]仿佛还有温度
[02:49.01]却抵挡不了我寒冷孤独
[02:55.42]回忆总想哭
[02:58.03]一个人太孤独
[03:00.83]这段情千山万水却迷了路
[03:06.78]千辛万苦的付出
[03:09.98]早已放弃了归路
[03:12.98]爱到深处却只剩下无助
[03:19.95]回忆总想哭
[03:22.60]一个人的幸福
[03:25.34]就像你最后给我那些叮嘱
[03:31.49]爱如何形同陌路
[03:34.50]你走有你走的苦
[03:37.59]怎知你走以后不会为我哭
[03:50.92]回忆总想哭
[03:53.46]一个人太孤独
[03:56.16]这段情千山万水却迷了路
[04:02.27]千辛万苦的付出
[04:05.22]早已放弃了归路
[04:08.43]爱到深处却只剩下无助
[04:15.37]回忆总想哭
[04:18.02]一个人的幸福
[04:20.71]就像你最后给我那些叮嘱
[04:26.91]爱如何形同陌路
[04:29.95]你走有你走的苦
[04:33.06]怎知你走以后不会为我哭
[04:39.26]怎知你走以后不会为我哭

                    ",回忆总想哭
19,徐秉龙、沈以诚,2:48," 
                       [00:00.09]徐秉龙、沈以诚 - 白羊
[00:01.40]词：徐秉龙
[00:01.57]曲：徐秉龙
[00:01.73]编曲：徐秉龙
[00:01.93]制作人：徐秉龙
[00:02.16]和声编写：徐秉龙
[00:02.42]和声配唱：徐秉龙
[00:02.69]吉他：徐秉龙
[00:02.89]鼓：徐秉龙
[00:03.05]B-Box：陆颢哲
[00:03.22]Program：周果亦
[00:03.38]吉他编写：徐秉龙/武言圣
[00:03.78]混音：谭聪
[00:03.94]母带：谭聪
[00:04.11]封面设计：徐秉龙
[00:04.37]发行公司：亚合娱乐
[00:05.74]你有多少胜算
[00:07.77]把我困在里面
[00:09.97]你设计的城堡太糟糕
[00:14.50]我一起飞就能逃跑
[00:18.90]可你粲然一笑
[00:21.17]我心事就潦草
[00:23.46]你裙下的人间太美妙
[00:28.00]好想把你一口气全部吃掉
[00:35.32]多热烈的白羊
[00:37.67]多善良多抽象
[00:39.91]多完美的她呀
[00:41.92]却是下落不详
[00:44.40]心好空荡
[00:46.58]都快要失去形状
[00:53.30]青春一记荒唐
[00:55.63]亦然学着疯狂
[00:57.85]这声色太张扬
[01:00.04]这欢愉太理想
[01:02.46]先熄灭心跳
[01:05.44]才能拥抱
[01:31.40]几千几万个你
[01:33.79]几千几万个我
[01:35.96]一起躲进这浪漫的回合
[01:40.57]然后沉迷你诗写一般的身体
[01:47.75]多热烈的白羊
[01:49.83]热烈得好抽象
[01:52.12]抽象掩盖欲望
[01:54.30]却又欲盖弥彰
[01:56.89]我要嚣张
[01:59.02]嚣张到失去形状
[02:05.65]青春一记荒唐
[02:08.02]亦然学着疯狂
[02:10.34]这声色太张扬
[02:12.54]这欢愉太理想
[02:15.06]先熄灭心跳
[02:17.81]才能拥抱
[02:24.04]青春一记荒唐
[02:26.35]亦然学着疯狂
[02:28.62]这声色太张扬
[02:30.81]这欢愉太理想
[02:33.30]这归途太远
[02:36.11]要迷人且倔强

                    ",白羊
17,周笔畅,3:30," 
                       [00:02.21]周笔畅 - 最美的期待
[00:03.68]作词：南征北战NZBZ
[00:04.99]作曲：南征北战NZBZ
[00:06.41]制作人：南征北战NZBZ
[00:08.09]总策划：王烨杨
[00:09.31]发行人：桑爱
[00:20.37]我有一个梦
[00:22.80]像雨后彩虹
[00:25.09]用所有泪水
[00:26.92]换来笑容
[00:29.91]还有一种爱
[00:32.20]穿越了人海
[00:34.67]拾起那颗迷失的尘埃
[00:39.54]你的呼吸
[00:41.87]越靠越近
[00:44.35]将我抱紧
[00:49.30]我睁开双眼
[00:51.48]想你在身边
[00:53.86]无所谓永远还是瞬间
[00:58.73]静闭上了眼
[01:01.26]你却又浮现
[01:03.64]带我远离寂寞的边缘
[01:08.23]忘了是非
[01:10.66]没有伤悲
[01:13.04]无怨无悔
[01:17.96]我拥抱着爱
[01:20.30]当从梦中醒来
[01:22.85]你执着地等待
[01:25.28]却不曾离开
[01:27.71]舍不得分开
[01:29.90]在每一次醒来
[01:32.23]不用再徘徊
[01:34.77]你就是我最美的期待
[02:01.04]我睁开双眼
[02:03.57]想你在身边
[02:05.90]无所谓永远还是瞬间
[02:10.67]静闭上了眼
[02:13.27]你却又浮现
[02:15.65]带我远离寂寞的边缘
[02:20.28]忘了是非
[02:22.61]没有伤悲
[02:24.94]无怨无悔
[02:29.91]我拥抱着爱
[02:32.50]当从梦中醒来
[02:35.08]你执着地等待却不曾离开
[02:39.48]舍不得分开
[02:41.91]在每一次醒来
[02:44.30]不用再徘徊
[02:47.00]你就是我最美的期待
[02:49.93]我拥抱着爱
[02:51.61]当从梦中醒来
[02:54.04]你执着地等待却不曾离开
[02:58.91]舍不得分开
[03:01.19]在每一次醒来
[03:03.62]不用再徘徊
[03:06.10]你就是我最美的期待

                    ",最美的期待
16,杨宗纬、张碧晨,5:33," 
                       [00:00.91]杨宗纬、张碧晨 - 凉凉
[00:02.63]作词：刘畅
[00:03.74]作曲：谭旋
[00:04.72]编曲：韦国赟
[00:22.73]女：入夜渐微凉
[00:49.93]繁花落地成霜
[00:52.61]你在远方眺望
[00:55.19]耗尽所有暮光
[00:58.02]不思量自难相忘
[01:06.11]男：夭夭桃花凉
[01:11.33]前世你怎舍下
[01:14.01]这一海心茫茫
[01:16.69]还故作不痛不痒不牵强
[01:24.24]都是假象
[01:27.83]女：凉凉夜色为你思念成河
[01:36.31]化作春泥呵护着我
[01:40.36]男：浅浅岁月拂满爱人袖
[01:45.86]片片芳菲入水流
[01:51.52]女：凉凉天意潋滟一身花色
[01:57.33]落入凡尘伤情着我
[02:01.78]男：生劫易渡情劫难了
[02:05.38]折旧的心还有几分前生的恨
[02:13.37]还有几分
[02:16.14]合：前生的恨
[02:23.27]女：也曾鬓微霜
[02:44.68]也曾因你回光
[02:47.35]悠悠岁月漫长
[02:50.03]怎能浪费时光
[02:52.86]去流浪
[02:53.82]男：去流浪
[02:56.96]女：去换成长
[03:01.21]男：灼灼桃花凉
[03:06.01]今生愈渐滚烫
[03:08.66]一朵已放心上
[03:11.28]足够三生三世背影成双
[03:15.49]女：背影成双
[03:17.56]男：在水一方
[03:22.12]女：凉凉夜色为你思念成河
[03:30.67]化作春泥呵护着我
[03:35.01]男：浅浅岁月拂满爱人袖
[03:40.37]片片芳菲入水流
[03:46.25]女：凉凉天意潋滟一身花色
[03:51.97]落入凡尘伤情着我
[03:56.52]男：生劫易渡情劫难了
[04:00.03]折旧的心还有几分前生的恨
[04:07.98]女：凉凉三生三世恍然如梦
[04:21.26]须臾的年风干泪痕
[04:26.07]男：若是回忆不能再相认
[04:31.08]就让情分落九尘
[04:37.46]女：凉凉十里何时还会春盛
[04:42.66]又见树下一盏风存
[04:47.22]男：落花有意流水无情
[04:50.66]别让恩怨爱恨凉透那花的纯
[04:58.30]合：吾生愿牵尘

                    ",凉凉
47,纳兰珠儿、高安,3:34," 
                       [00:00.31]高安、纳兰珠儿 - 花桥流水 (《花腰新娘》电影主题曲)
[00:03.71]词：刘新圈
[00:04.74]曲：郭仔
[00:35.41]男：看那春光早
[00:38.14]喧闹了枝头
[00:40.85]花瓣颜色好
[00:43.54]阿妹更娇羞
[00:46.27]女：看那春水流
[00:48.98]流过小桥头
[00:51.72]风吹歌声飘
[00:54.46]飘过吊脚楼
[00:57.17]男：吹起我的芦笙
[00:59.93]妹妹你唱一首
[01:02.62]等到太阳落山
[01:05.36]你就跟我走
[01:08.07]女：带上我的米酒
[01:10.86]哥哥你尝一口
[01:13.51]甜在你的眉梢
[01:16.31]合：醉在我心头
[01:40.86]男：看那春光早
[01:43.54]喧闹了枝头
[01:46.25]花瓣颜色好
[01:48.97]阿妹更娇羞
[01:51.72]女：看那春水流
[01:54.44]流过小桥头
[01:57.18]风吹歌声飘
[01:59.92]飘过吊脚楼
[02:02.65]男：吹起我的芦笙
[02:05.35]妹妹你唱一首
[02:08.08]等到太阳落山
[02:10.84]你就跟我走
[02:13.59]女：带上我的米酒
[02:16.32]哥哥你尝一口
[02:18.98]甜在你的眉梢
[02:21.72]合：醉在我心头
[02:24.17]男：太阳落坡了
[02:25.49]月亮出来了
[02:26.86]河水回潮
[02:27.89]船儿搁浅了
[02:29.60]船儿搁浅了
[02:30.92]阿莲回家了
[02:32.31]阿莲回家
[02:33.32]我就想她了
[02:35.01]太阳落坡了
[02:36.37]月亮出来了
[02:37.75]河水回潮
[02:38.78]船儿搁浅了
[02:40.48]船儿搁浅了
[02:41.84]阿莲回家了
[02:43.19]阿莲在家
[02:44.25]她又想谁了
[02:46.20]吹起我的芦笙
[02:48.99]妹妹你唱一首
[02:51.70]等到太阳落山
[02:54.48]你就跟我走
[02:57.16]女：带上我的米酒
[02:59.93]哥哥你尝一口
[03:02.60]甜在你的眉梢
[03:05.35]醉在我心头
[03:08.08]男：吹起我的芦笙
[03:10.81]妹妹你唱一首
[03:13.56]等到太阳落山
[03:16.27]你就跟我走
[03:19.02]女：带上我的米酒
[03:21.76]哥哥你尝一口
[03:24.44]甜在你的眉梢
[03:27.16]合：醉在我心头

                    ",花桥流水
